47493
#term	doc freq	idx
cheesecake	1	13531
chef	6	13532
cheif	2	13533
cheil	2	13534
chek	23	13535
chellgren	3	13536
chelsea	3	13537
cheltenham	3	13538
chem	1	13539
chemapol	4	13540
chemapol's	1	13541
chemcial	1	13542
chemcials	1	13543
chemical	64	13544
chemical's	1	13545
chemicals	83	13546
chemins	2	13547
chemist	1	13548
chemistry	4	13549
chemists	3	13550
chemlawn	2	13551
chemopetrol	3	13552
chemopetrol's	1	13553
chemotherapy	1	13554
chen	60	13555
chen's	11	13556
cheng	24	13557
cheng's	1	13558
chengdu	7	13559
chengguan	1	13560
chengji	1	13561
chenmical	1	13562
chep	5	13563
cheque	3	13564
chequebook	1	13565
chequered	1	13566
cheques	4	13567
cherelle	1	13568
cherelles	3	13569
cherish	1	13570
cherished	8	13571
cherishes	1	13572
chermont	2	13573
chernak	1	13574
chernayev	1	13575
chernobyl	2	13576
chernogorneft	1	13577
chernomrydin	1	13578
chernomyrdin	18	13579
chernomyrdin's	2	13580
chernyakov	1	13581
chernyshev	1	13582
cherokee	5	13583
cherokees	4	13584
cherries	3	13585
cherry	7	13586
cherub	1	13587
chesapeake	1	13588
chess	3	13589
chessen	1	13590
chesser	1	13591
chest	16	13592
chester	2	13593
chesterfield	3	13594
chesterfields	2	13595
chests	3	13596
chet	1	13597
chethan	6	13598
cheuk	5	13599
cheung	18	13600
cheuvreux	1	13601
chevallier	1	13602
chevrolet	36	13603
chevrolet's	2	13604
chevron	12	13605
chevron's	2	13606
chewed	2	13607
chewing	5	13608
chex	2	13609
cheyenne	4	13610
cheyenne's	1	13611
chg	1	13612
chge	1	13613
chi	20	13614
chi's	1	13615
chiang	14	13616
chiate	2	13617
chicago	298	13618
chicago's	5	13619
chick	2	13620
chicken	34	13621
chickenpox	1	13622
chickens	6	13623
chicks	3	13624
chided	9	13625
chidren	1	13626
chief	1534	13627
chiefly	9	13628
chiefs	18	13629
chieftains	3	13630
chihuidos	1	13631
child	47	13632
child's	3	13633
childhood	3	13634
childish	1	13635
children	113	13636
children's	23	13637
childrens	3	13638
childrenswear	1	13639
childs	1	13640
chile	47	13641
chile's	7	13642
chilean	7	13643
chiles	4	13644
chili	1	13645
chilies	1	13646
chill	7	13647
chilled	14	13648
chilling	1	13649
chills	1	13650
chilly	3	13651
chilmark	2	13652
chimed	1	13653
chimney	1	13654
chimneys	1	13655
chin	3	13656
china	1069	13657
china's	796	13658
chinacom	2	13659
chinas	7	13660
chinaud	1	13661
chinaware	1	13662
chinese	883	13663
ching	8	13664
chinkaryov	1	13665
chip	141	13666
chip's	3	13667
chipmaker	4	13668
chipmakers	7	13669
chipped	9	13670
chippendale	4	13671
chipping	4	13672
chips	98	13673
chipset	2	13674
chipsets	2	13675
chirac	25	13676
chirac's	6	13677
chiroscience	7	13678
chiroscience's	1	13679
chiselled	1	13680
chisholm	10	13681
chisholm's	1	13682
chisolm	2	13683
chiswell	1	13684
chita	1	13685
chittagong	2	13686
chiu	2	13687
chivas	2	13688
chiyoda	3	13689
chjina	1	13690
chlorine	2	13691
chlorofins	2	13692
choc	2	13693
choco	6	13694
chocodi	1	13695
chocolat	2	13696
chocolate	21	13697
chocolates	4	13698
choephel	2	13699
choephol	2	13700
choephol's	1	13701
choi	5	13702
choice	160	13703
choices	18	13704
choir	2	13705
chok	1	13706
choke	2	13707
choked	1	13708
chokepoints	1	13709
choking	2	13710
cholera	1	13711
cholesterol	4	13712
cholestrol	1	13713
chong	18	13714
chong's	1	13715
chongli	1	13716
chongqing	5	13717
chongqing's	1	13718
chongren	1	13719
choong	1	13720
choose	79	13721
choosers	1	13722
chooses	6	13723
choosing	34	13724
choosy	1	13725
chop	3	13726
chopped	3	13727
chopper	2	13728
chopping	1	13729
choppy	4	13730
chopsticks	1	13731
choquette	1	13732
chord	5	13733
chore	1	13734
choreographed	1	13735
chores	2	13736
chorny	2	13737
chorus	3	13738
chose	58	13739
chosen	123	13740
choua	1	13741
chow	3	13742
chp	2	13743
chretien	11	13744
chretien's	2	13745
chris	196	13746
chrisitan	1	13747
christ	1	13748
christened	1	13749
christensen	7	13750
christian	51	13751
christianity	1	13752
christianna	1	13753
christians	3	13754
christie	1	13755
christina	4	13756
christine	12	13757
christmas	127	13758
christmases	1	13759
christoper	1	13760
christophe	5	13761
christopher	76	13762
christopher's	15	13763
christos	1	13764
christy	2	13765
chroman	1	13766
chromite	1	13767
chronic	23	13768
chronically	5	13769
chronicle	2	13770
chronicled	1	13771
chronimed	1	13772
chronimed's	1	13773
chryler's	1	13774
chrylser	1	13775
chrylser's	1	13776
chrysanthemums	1	13777
chrysler	128	13778
chrysler's	39	13779
chu	3	13780
chubais	3	13781
chuck	11	13782
chucking	1	13783
chuckled	2	13784
chueikhat	1	13785
chugging	2	13786
chui	1	13787
chuji	1	13788
chuk	1	13789
chullora	1	13790
chun	2	13791
chung	18	13792
chunk	36	13793
chunks	17	13794
chunky	2	13795
chuo	5	13796
church	16	13797
church's	1	13798
churches	7	13799
churn	22	13800
churned	1	13801
churning	8	13802
chutzpah	2	13803
chysanthemums	1	13804
ci	4	13805
cia	6	13806
cia's	1	13807
cib	1	13808
cib's	1	13809
ciba	4	13810
cibc	20	13811
cibc's	6	13812
cic	4	13813
ciccarelli	1	13814
cidco	1	13815
cider	7	13816
ciders	2	13817
ciduan	1	13818
cie	30	13819
cif	15	13820
cigar	2	13821
cigarette	61	13822
cigarettes	44	13823
cigars	3	13824
cigna	4	13825
cigna's	1	13826
cigzsn.s	1	13827
cihakova	1	13828
cimarron	1	13829
cimex	3	13830
cinch	1	13831
cincinnati	11	13832
cinderella	2	13833
cinema	9	13834
cinemagoers	1	13835
cinemas	10	13836
cinematographers	1	13837
cinematographic	1	13838
cinergy	1	13839
cinnamon	1	13840
cinram	1	13841
cio	10	13842
ciorbea	1	13843
cip	1	13844
ciprel	1	13845
circiaco	2	13846
circle	23	13847
circle's	2	13848
circled	1	13849
circles	14	13850
circling	2	13851
circuit	58	13852
circuitry	4	13853
circuits	16	13854
circular	11	13855
circulars	5	13856
circulate	2	13857
circulated	13	13858
circulating	7	13859
circulation	36	13860
circulations	1	13861
circumspect	5	13862
circumstance	1	13863
circumstances	68	13864
circumvent	5	13865
circus	3	13866
cirque	1	13867
cirrus	5	13868
cis	12	13869
cisco	31	13870
cisco's	7	13871
cisneros	3	13872
cistern	1	13873
citadel	1	13874
cite	10	13875
cited	140	13876
cites	2	13877
citibank	41	13878
citibank's	5	13879
citic	13	13880
citic's	3	13881
citicorp	17	13882
citicorp's	7	13883
cities	134	13884
citing	134	13885
cititbank	1	13886
citites	1	13887
citizen	14	13888
citizen's	1	13889
citizenry	3	13890
citizens	66	13891
citizenship	16	13892
citrate	1	13893
citric	16	13894
citrix	2	13895
citrix's	2	13896
citroen	6	13897
citrus	1	13898
city	449	13899
city's	32	13900
citysearch	1	13901
citysearch's	1	13902
civic	49	13903
civil	257	13904
civilian	32	13905
civilians	12	13906
civilisation	10	13907
civilised	3	13908
cj	1	13909
ckd	1	13910
clack	1	13911
clad	6	13912
cladding	1	13913
claim	114	13914
claimaints	2	13915
claimants	6	13916
claimed	73	13917
claiming	41	13918
claims	168	13919
claire	3	13920
clairtone	1	13921
clam	1	13922
clambered	1	13923
clambering	1	13924
clammed	1	13925
clamoring	1	13926
clamour	7	13927
clamouring	8	13928
clamp	6	13929
clampdown	8	13930
clamped	11	13931
clamping	2	13932
clamshell	2	13933
clan	2	13934
clandestine	7	13935
clap	1	13936
clapped	2	13937
clapping	1	13938
clara	28	13939
clare	5	13940
clarence	4	13941
clarification	19	13942
clarified	3	13943
clarifies	2	13944
clarify	26	13945
clarifying	3	13946
clarina	1	13947
clarity	10	13948
clark	19	13949
clarke	22	13950
clarke's	3	13951
clarkson	2	13952
clarkson's	1	13953
clash	31	13954
clashed	14	13955
clashes	22	13956
clashing	2	13957
clasped	1	13958
class	176	13959
classed	2	13960
classes	25	13961
classic	27	13962
classical	14	13963
classically	1	13964
classiest	1	13965
classifed	1	13966
classifications	3	13967
classified	29	13968
classify	10	13969
classmates	1	13970
classroom	8	13971
classrooms	4	13972
clattered	2	13973
claude	10	13974
claudia	2	13975
claus	4	13976
clause	22	13977
clauses	13	13978
claussen	1	13979
claustrophobics	1	13980
clavell's	1	13981
claw	7	13982
clawback	1	13983
clawed	9	13984
clawing	3	13985
clawless	1	13986
claws	2	13987
clay	10	13988
clays	1	13989
clayton	6	13990
clean	81	13991
cleanaway	1	13992
cleaned	7	13993
cleaner	9	13994
cleaners	3	13995
cleanest	1	13996
cleaning	19	13997
cleanly	1	13998
cleans	1	13999
cleanse	1	14000
cleansing	1	14001
cleanup	2	14002
clear	492	14003
clearance	42	14004
cleared	72	14005
clearer	28	14006
clearest	3	14007
clearing	31	14008
clearings	1	14009
clearly	258	14010
clears	6	14011
clearwater	1	14012
cleary	4	14013
cleaver	1	14014
cleef	1	14015
cleghorn	3	14016
cleland	13	14017
clemency	2	14018
clement	4	14019
clemente	1	14020
clenched	1	14021
clergy	5	14022
clergymen	2	14023
clerical	2	14024
clerk	6	14025
clerks	1	14026
cleveland	4	14027
clever	9	14028
cleverer	1	14029
cleverly	1	14030
cliam	1	14031
click	6	14032
clicking	3	14033
client	86	14034
client's	8	14035
clientele	1	14036
clients	157	14037
cliff	7	14038
clifford	5	14039
cliffs	2	14040
climactic	2	14041
climate	36	14042
climates	3	14043
climax	3	14044
climaxing	1	14045
climb	43	14046
climbd	1	14047
climbdown	2	14048
climbed	89	14049
climber	2	14050
climbing	34	14051
climes	1	14052
climo	1	14053
clinch	15	14054
clinched	29	14055
clincher	1	14056
clinching	5	14057
cline	1	14058
cling	5	14059
clingan	1	14060
clinging	2	14061
clinic	8	14062
clinical	22	14063
clinician	1	14064
clinics	8	14065
clinked	1	14066
clinker	1	14067
clinking	1	14068
clinton	160	14069
clinton's	29	14070
clintrials	1	14071
clip	7	14072
clipped	2	14073
clipper	1	14074
clipping	3	14075
clippings	1	14076
clips	5	14077
clique	15	14078
clique's	6	14079
cliquism	1	14080
clive	19	14081
clk	6	14082
cloak	4	14083
cloaked	1	14084
cloakrooms	1	14085
cloaks	1	14086
clock	28	14087
clocked	7	14088
clocking	2	14089
clocks	2	14090
clockwork	1	14091
clogged	7	14092
clogging	3	14093
cloistered	1	14094
clone	6	14095
cloned	1	14096
clones	2	14097
cloney	1	14098
cloney's	1	14099
cloning	1	14100
cloquet	1	14101
close	845	14102
closed	490	14103
closely	165	14104
closeness	1	14105
closer	137	14106
closes	41	14107
closest	12	14108
closing	166	14109
closings	10	14110
closure	47	14111
closures	22	14112
clot	5	14113
cloth	3	14114
clothes	9	14115
clothier	1	14116
clothing	45	14117
clotting	3	14118
cloud	41	14119
cloudbanks	1	14120
clouded	19	14121
clouding	6	14122
clouds	12	14123
cloudy	3	14124
clough	2	14125
clout	36	14126
clozaril	2	14127
clt	8	14128
club	101	14129
club's	5	14130
clubcard	12	14131
clubs	44	14132
clue	6	14133
clues	20	14134
clung	2	14135
clustered	2	14136
clusters	4	14137
clutch	8	14138
clutched	2	14139
clutches	2	14140
clutter	5	14141
cluttered	1	14142
clyde	6	14143
clyde's	1	14144
clydesdale	1	14145
cm	6	14146
cmb	1	14147
cme	1	14148
cme's	1	14149
cmfs	1	14150
cmfs's	1	14151
cmopany's	1	14152
cmos	7	14153
cmp	1	14154
cms	9	14155
cnac	1	14156
cnb	36	14157
cnb's	12	14158
cnbc	11	14159
cnet	2	14160
cniec	5	14161
cniec's	2	14162
cnn	13	14163
cnnc	3	14164
cnntinue	1	14165
cnooc	1	14166
cns	2	14167
co	1050	14168
co's	20	14169
coach	11	14170
coaches	8	14171
coadjudicator	1	14172
coal	38	14173
coal's	1	14174
coalesce	1	14175
coalition	88	14176
coalition's	10	14177
coaltion	2	14178
coan	1	14179
coarse	3	14180
coast	152	14181
coast's	69	14182
coastal	26	14183
coaster	17	14184
coastguard	1	14185
coastline	3	14186
coasts	4	14187
coat	5	14188
coated	2	14189
coates	3	14190
coating	3	14191
coatings	7	14192
coats	6	14193
coattail	2	14194
coaxial	5	14195
cob	1	14196
coba	3	14197
cobalt	21	14198
cobble	4	14199
cobbled	2	14200
cobbold	1	14201
cobo	1	14202
cobra	1	14203
cobras	1	14204
coca	24	14205
cocaine	23	14206
cochery	2	14207
cochrane	3	14208
cock	1	14209
cocke	1	14210
cocker	2	14211
cockpit	13	14212
cockpits	1	14213
cocktail	4	14214
cocktails	5	14215
cocoa	80	14216
cococa	1	14217
coconut	1	14218
cocoon	2	14219
cod	1	14220
coddling	2	14221
code	95	14222
coded	6	14223
codename	1	14224
codenamed	6	14225
codes	21	14226
codeword	3	14227
codify	2	14228
coding	6	14229
cody	2	14230
coe	1	14231
coerced	1	14232
coercive	5	14233
coeur	2	14234
coexist	1	14235
cofco	10	14236
coff	4	14237
coffee	65	14238
coffees	2	14239
coffers	23	14240
coffey	2	14241
coffin	5	14242
coffins	2	14243
cogema	1	14244
cogeneration	5	14245
coggins	1	14246
coghlan	2	14247
cognac	2	14248
cognisant	1	14249
cognizant	1	14250
cognos	5	14251
cognoscenti	1	14252
cohabitation	1	14253
cohen	25	14254
cohen's	1	14255
coherence	1	14256
coherent	3	14257
coherently	1	14258
cohesive	3	14259
cohorts	1	14260
coil	1	14261
coin	4	14262
coincide	24	14263
coincided	13	14264
coincidence	7	14265
coincidentally	1	14266
coincides	6	14267
coinciding	6	14268
coined	3	14269
coins	6	14270
coke	1	14271
col	13	14272
cola	23	14273
colas	6	14274
cold	91	14275
colder	3	14276
colds	1	14277
cole	9	14278
coleco	1	14279
coleman	1	14280
coleman's	1	14281
coles	14	14282
coletta	1	14283
colette	1	14284
colgate	2	14285
coli	6	14286
colin	24	14287
collaborate	4	14288
collaborated	2	14289
collaborates	1	14290
collaborating	10	14291
collaboration	19	14292
collaborations	1	14293
collaborative	2	14294
collaborators	2	14295
collabra	1	14296
collahuasi	2	14297
collapse	99	14298
collapsed	67	14299
collapses	13	14300
collapsible	2	14301
collapsing	2	14302
collar	9	14303
collated	1	14304
collateral	20	14305
collateralised	5	14306
collateralized	1	14307
collating	4	14308
colleague	16	14309
colleagues	39	14310
collect	31	14311
collected	20	14312
collectible	1	14313
collectibles	2	14314
collecting	20	14315
collection	40	14316
collections	2	14317
collective	26	14318
collectively	8	14319
collectivism	1	14320
collectivist	1	14321
collector	1	14322
collector's	1	14323
collectors	4	14324
collects	7	14325
college	26	14326
colleges	3	14327
collender	1	14328
colletta	1	14329
collided	1	14330
collier	7	14331
colliery	1	14332
collin	1	14333
collin's	1	14334
collins	9	14335
collision	7	14336
colloids	1	14337
colloquial	2	14338
collpase	1	14339
collude	2	14340
colluded	1	14341
colluding	2	14342
collum	2	14343
collusion	5	14344
collusive	2	14345
colman	4	14346
colman's	1	14347
colo	16	14348
cologne	2	14349
colomac	1	14350
colombia	86	14351
colombia's	84	14352
colombian	70	14353
colombiano	2	14354
colombians	16	14355
colombus	1	14356
colon	2	14357
colonel	3	14358
colonial	154	14359
colonial's	2	14360
colonialism	4	14361
colonialists	1	14362
colonials	1	14363
colonies	2	14364
colonisers	1	14365
colonna	2	14366
colony	190	14367
colony's	37	14368
color	6	14369
colorado	22	14370
coloration	1	14371
colorful	2	14372
colossal	4	14373
colossus	3	14374
colour	20	14375
coloured	5	14376
colourful	11	14377
colourfully	1	14378
colouring	1	14379
colourless	1	14380
colours	8	14381
colson	1	14382
colston	2	14383
colt	3	14384
colub	2	14385
columbia	42	14386
columbia's	1	14387
columbus	18	14388
column	21	14389
columnist	11	14390
columnists	4	14391
columns	4	14392
colwell	1	14393
com	13	14394
coma	2	14395
comair	9	14396
comair's	3	14397
comalco	6	14398
comalco's	6	14399
comandante	1	14400
comapny	3	14401
comapred	1	14402
comback	1	14403
combat	60	14404
combatants	1	14405
combating	2	14406
combative	5	14407
combatting	2	14408
combes	1	14409
combi	7	14410
combi's	1	14411
combination	136	14412
combinations	19	14413
combine	71	14414
combine's	1	14415
combined	248	14416
combines	18	14417
combing	2	14418
combining	42	14419
combis	2	14420
combustion	3	14421
comcast	11	14422
comdex	15	14423
come	823	14424
comeback	22	14425
comedian	2	14426
comedy	9	14427
comerica	4	14428
comes	320	14429
comet	1	14430
comex	13	14431
comfort	23	14432
comfortable	66	14433
comfortably	20	14434
comforts	1	14435
comibol	1	14436
comics	1	14437
cominco	2	14438
comine	1	14439
coming	421	14440
comissioners	2	14441
comitato	1	14442
comm	5	14443
command	39	14444
commandant	1	14445
commanded	5	14446
commandeered	2	14447
commandeering	1	14448
commander	20	14449
commander's	1	14450
commanders	8	14451
commanding	16	14452
commando	5	14453
commandos	3	14454
commands	11	14455
commbined	1	14456
commemorate	3	14457
commemorating	2	14458
commemoration	3	14459
commemorative	1	14460
commence	3	14461
commenced	1	14462
commencement	2	14463
commend	2	14464
commensurate	4	14465
commensurately	2	14466
comment	643	14467
commentaries	3	14468
commentary	37	14469
commentator	8	14470
commentators	26	14471
commented	18	14472
commenting	36	14473
comments	224	14474
commerce	181	14475
commercial	450	14476
commercialisation	3	14477
commercialise	1	14478
commercialised	1	14479
commercialising	1	14480
commercialization	1	14481
commercialize	2	14482
commercialized	1	14483
commercially	22	14484
commercials	9	14485
commerical	10	14486
commericial	2	14487
commimssion	2	14488
commins	100	14489
commissar	1	14490
commissars	1	14491
commission	515	14492
commission's	23	14493
commissioned	12	14494
commissioner	40	14495
commissioners	15	14496
commissioning	4	14497
commissions	35	14498
commisson	2	14499
commit	17	14500
commited	3	14501
commitee	4	14502
commiteeman	1	14503
commitment	108	14504
commitments	41	14505
commits	1	14506
committal	1	14507
committe	1	14508
committed	155	14509
committee	329	14510
committee's	24	14511
committeemen	1	14512
committees	7	14513
committing	8	14514
committment	8	14515
committments	3	14516
committtee	2	14517
commments	1	14518
commmonwealth	1	14519
commmunicate	2	14520
commmunications	2	14521
commmunist	1	14522
commmuter	2	14523
commnet	1	14524
commodifying	1	14525
commodities	63	14526
commodity	58	14527
commodore	3	14528
common	205	14529
commonality	2	14530
commonly	11	14531
commonplace	4	14532
commons	9	14533
commonwealth	43	14534
commonwealth's	1	14535
commpany's	1	14536
comms	3	14537
commscope	4	14538
commuications	2	14539
communal	1	14540
communcations	3	14541
communciation	1	14542
communciations	1	14543
commune	1	14544
communicate	30	14545
communicated	2	14546
communicating	6	14547
communication	55	14548
communication's	1	14549
communications	565	14550
communications's	1	14551
communicator	14	14552
communique	19	14553
communism	49	14554
communism's	3	14555
communist	452	14556
communist's	1	14557
communists	74	14558
communites	1	14559
communities	45	14560
community	170	14561
community's	4	14562
communties	1	14563
commuted	2	14564
commuter	17	14565
commuters	8	14566
commuting	1	14567
comnet	1	14568
comnpany	1	14569
compabability	1	14570
compability	1	14571
compact	32	14572
compaction	1	14573
compacts	2	14574
compagnie	18	14575
compaign	1	14576
companie	2	14577
companies	1624	14578
companion	1	14579
companions	1	14580
compannies	1	14581
company	2459	14582
company's	820	14583
compaq	44	14584
compaq's	7	14585
comparability	1	14586
comparable	66	14587
comparables	2	14588
comparative	23	14589
comparatively	4	14590
compare	34	14591
compared	646	14592
compares	33	14593
comparing	19	14594
comparison	62	14595
comparisons	45	14596
comparsion	2	14597
compartment	2	14598
compass	2	14599
compassionate	1	14600
compatability	3	14601
compatable	1	14602
compatibility	10	14603
compatible	36	14604
compatriot	1	14605
compatriots	4	14606
compeition	1	14607
compeititon	1	14608
compel	8	14609
compelled	6	14610
compelling	29	14611
compendium	1	14612
compensate	35	14613
compensated	19	14614
compensating	8	14615
compensation	102	14616
compensatory	2	14617
competant	1	14618
compete	209	14619
competed	3	14620
competence	3	14621
competencies	2	14622
competency	2	14623
competent	5	14624
competes	22	14625
competidora	2	14626
competing	106	14627
competion	1	14628
competition	580	14629
competitionpolicy	1	14630
competitions	6	14631
competitive	442	14632
competitively	6	14633
competitiveness	56	14634
competitivness	1	14635
competitor	87	14636
competitors	216	14637
competive	1	14638
competiveness	1	14639
compilation	1	14640
compile	4	14641
compiled	16	14642
compiles	7	14643
compiling	6	14644
complacent	10	14645
complain	23	14646
complained	97	14647
complaining	26	14648
complains	2	14649
complaint	14	14650
complaints	52	14651
complement	24	14652
complementary	35	14653
complemented	2	14654
complementing	1	14655
complements	3	14656
complete	247	14657
completed	241	14658
completely	97	14659
completes	19	14660
completing	44	14661
completion	68	14662
complex	122	14663
complex's	3	14664
complexes	3	14665
complexities	11	14666
complexity	16	14667
